Date,Employee,Product,Product_Category,Region,Customer_ID,Quantity,Sales
2025-07-08,David,Tablet,Electronics,North,CUST_114,2,800
2025-07-09,Alice,Phone,Electronics,West,CUST_117,2,1200
2025-07-10,Bob,Phone,Electronics,East,CUST_103,1,600
2025-07-10,Charlie,Phone,Electronics,North,CUST_111,4,2400
2025-07-11,David,Phone,Electronics,West,CUST_106,2,1200
2025-07-12,David,Tablet,Electronics,West,CUST_115,4,1600
2025-07-13,David,Monitor,Electronics,South,CUST_110,4,1200
2025-07-14,Charlie,Phone,Electronics,North,CUST_105,2,1200
2025-07-15,Charlie,Monitor,Electronics,West,CUST_101,1,300
2025-07-15,Charlie,Phone,Electronics,East,CUST_112,4,2400
2025-07-16,David,Tablet,Electronics,North,CUST_113,4,1600
2025-07-16,Charlie,Monitor,Electronics,East,CUST_109,3,900
2025-07-17,Charlie,Monitor,Electronics,North,CUST_108,3,900
2025-07-17,Alice,Phone,Electronics,East,CUST_108,4,2400
2025-07-18,Alice,Laptop,Electronics,North,CUST_102,2,2000
2025-07-19,Alice,Tablet,Electronics,West,CUST_112,3,1200
2025-07-19,Bob,Monitor,Electronics,South,CUST_109,4,1200
2025-07-20,Alice,Monitor,Electronics,West,CUST_118,4,1200
2025-07-21,Charlie,Monitor,Electronics,West,CUST_109,2,600
2025-07-22,Charlie,Phone,Electronics,West,CUST_110,3,1800
2025-07-23,Bob,Laptop,Electronics,South,CUST_113,3,3000
2025-07-24,Charlie,Laptop,Electronics,North,CUST_108,4,4000
2025-07-25,Charlie,Tablet,Electronics,West,CUST_111,3,1200
2025-07-25,Alice,Laptop,Electronics,East,CUST_106,4,4000
2025-07-26,Bob,Monitor,Electronics,North,CUST_109,3,900
2025-07-26,Bob,Phone,Electronics,South,CUST_118,1,600
2025-07-27,David,Monitor,Electronics,North,CUST_101,3,900
2025-07-28,Bob,Tablet,Electronics,South,CUST_114,3,1200
2025-07-28,Alice,Phone,Electronics,South,CUST_118,2,1200
2025-07-29,Bob,Phone,Electronics,North,CUST_103,3,1800
2025-07-29,Bob,Phone,Electronics,North,CUST_112,4,2400
2025-07-30,Charlie,Monitor,Electronics,North,CUST_116,1,300
2025-07-31,Alice,Phone,Electronics,East,CUST_112,3,1800
2025-08-01,Alice,Monitor,Electronics,West,CUST_116,3,900
2025-08-01,David,Monitor,Electronics,East,CUST_112,2,600
2025-08-02,Alice,Laptop,Electronics,South,CUST_106,3,3000
2025-08-03,Bob,Phone,Electronics,South,CUST_112,4,2400
2025-08-03,Charlie,Laptop,Electronics,East,CUST_102,1,1000
2025-08-04,Charlie,Tablet,Electronics,North,CUST_102,4,1600
2025-08-05,Charlie,Monitor,Electronics,North,CUST_108,2,600
2025-08-05,Bob,Monitor,Electronics,West,CUST_101,3,900
2025-08-06,Charlie,Laptop,Electronics,East,CUST_118,4,4000
2025-08-07,Alice,Phone,Electronics,West,CUST_105,1,600
2025-08-07,Bob,Monitor,Electronics,North,CUST_110,4,1200
2025-08-08,Charlie,Laptop,Electronics,West,CUST_108,2,2000
2025-08-09,Charlie,Monitor,Electronics,West,CUST_105,3,900
2025-08-09,Charlie,Laptop,Electronics,North,CUST_112,3,3000
2025-08-10,Alice,Phone,Electronics,West,CUST_102,1,600
2025-08-11,Alice,Monitor,Electronics,North,CUST_107,1,300
2025-08-12,Charlie,Monitor,Electronics,West,CUST_103,1,300
2025-08-13,Alice,Tablet,Electronics,East,CUST_114,2,800
2025-08-14,Bob,Laptop,Electronics,West,CUST_118,1,1000
2025-08-15,Alice,Phone,Electronics,North,CUST_113,2,1200
2025-08-15,David,Monitor,Electronics,East,CUST_111,2,600
2025-08-16,Alice,Laptop,Electronics,South,CUST_117,1,1000
2025-08-17,Bob,Monitor,Electronics,North,CUST_104,1,300
2025-08-17,Alice,Monitor,Electronics,East,CUST_119,4,1200
2025-08-18,Charlie,Monitor,Electronics,South,CUST_119,3,900
2025-08-19,David,Tablet,Electronics,East,CUST_107,3,1200
2025-08-20,David,Laptop,Electronics,North,CUST_104,2,2000
2025-08-20,Charlie,Phone,Electronics,West,CUST_118,3,1800
2025-08-21,Alice,Laptop,Electronics,West,CUST_116,1,1000
2025-08-21,Charlie,Monitor,Electronics,East,CUST_114,2,600
2025-08-22,Charlie,Monitor,Electronics,South,CUST_103,3,900
2025-08-23,Alice,Tablet,Electronics,East,CUST_108,4,1600
2025-08-24,Alice,Monitor,Electronics,South,CUST_110,1,300
2025-08-25,Charlie,Phone,Electronics,North,CUST_113,1,600
2025-08-25,Alice,Tablet,Electronics,South,CUST_109,1,400
2025-08-26,Alice,Laptop,Electronics,West,CUST_106,2,2000
2025-08-27,Alice,Phone,Electronics,West,CUST_107,3,1800
2025-08-28,Alice,Laptop,Electronics,West,CUST_119,3,3000
2025-08-28,Bob,Tablet,Electronics,West,CUST_112,4,1600
2025-08-29,Charlie,Tablet,Electronics,West,CUST_109,3,1200
2025-08-29,Alice,Laptop,Electronics,East,CUST_118,2,2000
2025-08-30,Bob,Laptop,Electronics,North,CUST_119,4,4000
2025-08-30,Bob,Laptop,Electronics,South,CUST_115,4,4000
2025-08-31,David,Tablet,Electronics,West,CUST_108,4,1600
2025-08-31,Alice,Monitor,Electronics,East,CUST_110,3,900
2025-09-01,David,Tablet,Electronics,South,CUST_109,3,1200
2025-09-01,Alice,Tablet,Electronics,West,CUST_117,2,800
2025-09-02,David,Monitor,Electronics,East,CUST_105,1,300
2025-09-02,Bob,Laptop,Electronics,North,CUST_119,3,3000
2025-09-03,Alice,Laptop,Electronics,East,CUST_102,4,4000
2025-09-03,David,Tablet,Electronics,West,CUST_106,3,1200
2025-09-04,Charlie,Tablet,Electronics,South,CUST_117,3,1200
2025-09-05,Charlie,Laptop,Electronics,North,CUST_113,1,1000
2025-09-05,Bob,Phone,Electronics,West,CUST_103,4,2400
2025-09-06,Charlie,Laptop,Electronics,West,CUST_115,4,4000
2025-09-07,Charlie,Monitor,Electronics,North,CUST_103,1,300
2025-09-08,Charlie,Monitor,Electronics,West,CUST_104,4,1200
2025-09-08,Bob,Laptop,Electronics,East,CUST_103,3,3000
2025-09-09,Bob,Phone,Electronics,North,CUST_102,2,1200
2025-09-09,Alice,Tablet,Electronics,West,CUST_119,4,1600
2025-09-10,Alice,Laptop,Electronics,North,CUST_119,4,4000
2025-09-10,Alice,Laptop,Electronics,North,CUST_116,3,3000
2025-09-11,David,Laptop,Electronics,West,CUST_103,4,4000
2025-09-11,Charlie,Monitor,Electronics,West,CUST_111,3,900
2025-09-12,Alice,Monitor,Electronics,East,CUST_112,4,1200
2025-09-12,Charlie,Phone,Electronics,West,CUST_119,2,1200
2025-09-13,Alice,Monitor,Electronics,East,CUST_103,2,600
2025-09-14,David,Tablet,Electronics,East,CUST_118,3,1200
2025-09-14,David,Monitor,Electronics,West,CUST_101,4,1200
2025-09-15,David,Phone,Electronics,North,CUST_105,3,1800
2025-09-16,David,Laptop,Electronics,South,CUST_105,1,1000
2025-09-17,David,Phone,Electronics,North,CUST_101,2,1200
2025-09-18,Bob,Monitor,Electronics,North,CUST_105,3,900
2025-09-18,Charlie,Phone,Electronics,South,CUST_107,3,1800
2025-09-19,Alice,Laptop,Electronics,West,CUST_107,2,2000
2025-09-19,Charlie,Tablet,Electronics,South,CUST_119,3,1200
2025-09-20,Bob,Laptop,Electronics,West,CUST_118,4,4000
2025-09-20,Charlie,Phone,Electronics,North,CUST_108,1,600
2025-09-21,Bob,Laptop,Electronics,South,CUST_102,1,1000
2025-09-21,Bob,Phone,Electronics,North,CUST_109,4,2400
2025-09-22,Bob,Phone,Electronics,West,CUST_117,1,600
2025-09-23,Alice,Monitor,Electronics,East,CUST_103,3,900
2025-09-24,Bob,Laptop,Electronics,East,CUST_102,4,4000
2025-09-24,David,Monitor,Electronics,South,CUST_111,2,600
2025-09-25,Charlie,Tablet,Electronics,North,CUST_106,3,1200
2025-09-26,Charlie,Laptop,Electronics,South,CUST_112,4,4000
2025-09-26,Charlie,Monitor,Electronics,East,CUST_102,3,900
2025-09-27,Alice,Phone,Electronics,South,CUST_106,3,1800
2025-09-27,Charlie,Tablet,Electronics,South,CUST_101,1,400
2025-09-28,David,Phone,Electronics,North,CUST_104,3,1800
2025-09-28,Charlie,Monitor,Electronics,South,CUST_104,1,300
2025-09-29,Charlie,Phone,Electronics,North,CUST_115,2,1200
2025-09-30,Bob,Tablet,Electronics,West,CUST_104,1,400
2025-10-01,Bob,Laptop,Electronics,North,CUST_101,4,4000
2025-10-01,Alice,Laptop,Electronics,West,CUST_117,3,3000
2025-10-02,David,Tablet,Electronics,North,CUST_104,2,800
2025-10-03,Alice,Phone,Electronics,South,CUST_106,4,2400
2025-10-04,Bob,Laptop,Electronics,South,CUST_118,2,2000
2025-10-04,Charlie,Monitor,Electronics,East,CUST_115,1,300
2025-10-05,David,Laptop,Electronics,East,CUST_119,1,1000
2025-10-06,David,Laptop,Electronics,East,CUST_109,1,1000
2025-10-06,Bob,Phone,Electronics,West,CUST_108,1,600
2025-10-07,Alice,Laptop,Electronics,East,CUST_115,3,3000
2025-10-08,Charlie,Laptop,Electronics,North,CUST_105,2,2000
2025-10-08,Charlie,Monitor,Electronics,South,CUST_111,4,1200
2025-10-09,Bob,Tablet,Electronics,South,CUST_101,2,800
2025-10-10,David,Phone,Electronics,South,CUST_110,4,2400
2025-10-11,Bob,Tablet,Electronics,East,CUST_113,4,1600
2025-10-11,David,Phone,Electronics,East,CUST_106,2,1200
2025-10-12,Charlie,Monitor,Electronics,East,CUST_108,2,600
2025-10-13,Bob,Phone,Electronics,North,CUST_106,1,600
2025-10-14,Alice,Tablet,Electronics,North,CUST_101,4,1600
2025-10-15,Alice,Laptop,Electronics,South,CUST_102,4,4000
2025-10-15,Alice,Phone,Electronics,East,CUST_106,3,1800
2025-10-16,David,Monitor,Electronics,South,CUST_111,4,1200
2025-10-16,Alice,Tablet,Electronics,West,CUST_102,2,800
2025-10-17,Bob,Monitor,Electronics,East,CUST_113,2,600
2025-10-18,Bob,Monitor,Electronics,East,CUST_111,1,300
2025-10-18,Bob,Monitor,Electronics,West,CUST_115,4,1200
2025-10-19,Charlie,Tablet,Electronics,South,CUST_118,2,800
2025-10-20,Alice,Phone,Electronics,South,CUST_116,1,600
2025-10-21,Alice,Laptop,Electronics,South,CUST_118,4,4000
2025-10-22,Charlie,Laptop,Electronics,East,CUST_119,4,4000
2025-10-23,David,Laptop,Electronics,North,CUST_112,4,4000
2025-10-24,Charlie,Monitor,Electronics,South,CUST_113,3,900
2025-10-24,Charlie,Phone,Electronics,West,CUST_105,3,1800
2025-10-25,Bob,Phone,Electronics,North,CUST_107,2,1200
2025-10-25,David,Laptop,Electronics,North,CUST_109,1,1000
2025-10-26,Charlie,Laptop,Electronics,East,CUST_109,3,3000
2025-10-26,Bob,Laptop,Electronics,South,CUST_117,3,3000
2025-10-27,Charlie,Monitor,Electronics,East,CUST_109,2,600
2025-10-27,Alice,Tablet,Electronics,North,CUST_113,3,1200
2025-10-28,Bob,Monitor,Electronics,East,CUST_113,4,1200
2025-10-28,Alice,Tablet,Electronics,West,CUST_102,1,400
2025-10-29,Bob,Monitor,Electronics,South,CUST_101,2,600
2025-10-30,Alice,Phone,Electronics,East,CUST_110,4,2400
2025-10-30,Charlie,Phone,Electronics,South,CUST_115,2,1200
2025-10-31,Charlie,Monitor,Electronics,South,CUST_110,1,300
2025-10-31,David,Tablet,Electronics,South,CUST_115,3,1200
2025-11-01,Charlie,Tablet,Electronics,South,CUST_108,3,1200
2025-11-01,Charlie,Laptop,Electronics,North,CUST_101,3,3000
2025-11-02,Alice,Tablet,Electronics,East,CUST_108,2,800
2025-11-02,Charlie,Phone,Electronics,North,CUST_118,1,600
2025-11-03,Charlie,Laptop,Electronics,South,CUST_102,1,1000
2025-11-03,Alice,Monitor,Electronics,East,CUST_116,1,300
2025-11-04,Alice,Monitor,Electronics,North,CUST_107,1,300
2025-11-05,David,Phone,Electronics,North,CUST_113,3,1800
2025-11-05,Alice,Phone,Electronics,North,CUST_107,3,1800
2025-11-06,Alice,Tablet,Electronics,North,CUST_117,1,400
2025-11-06,Bob,Laptop,Electronics,East,CUST_103,1,1000
2025-11-07,Alice,Laptop,Electronics,East,CUST_116,4,4000
2025-11-08,Bob,Monitor,Electronics,North,CUST_101,4,1200
2025-11-09,Alice,Phone,Electronics,West,CUST_119,1,600
2025-11-10,Charlie,Phone,Electronics,North,CUST_114,3,1800
2025-11-10,Alice,Tablet,Electronics,East,CUST_109,2,800
2025-11-11,Charlie,Tablet,Electronics,East,CUST_114,1,400
2025-11-12,Alice,Monitor,Electronics,South,CUST_116,3,900
2025-11-12,Bob,Monitor,Electronics,West,CUST_106,2,600
2025-11-13,Charlie,Laptop,Electronics,West,CUST_115,4,4000
2025-11-13,David,Monitor,Electronics,North,CUST_113,1,300
2025-11-14,Bob,Laptop,Electronics,North,CUST_115,2,2000
2025-11-14,David,Monitor,Electronics,North,CUST_110,3,900
2025-11-15,Charlie,Tablet,Electronics,East,CUST_114,2,800
2025-11-16,David,Tablet,Electronics,East,CUST_104,2,800
2025-11-16,Charlie,Monitor,Electronics,West,CUST_111,3,900
2025-11-17,Charlie,Phone,Electronics,East,CUST_117,2,1200
2025-11-17,Alice,Monitor,Electronics,East,CUST_102,4,1200
2025-11-18,David,Tablet,Electronics,West,CUST_104,1,400
2025-11-19,Alice,Phone,Electronics,South,CUST_116,1,600
2025-11-19,Alice,Phone,Electronics,East,CUST_117,4,2400
2025-11-20,Alice,Tablet,Electronics,West,CUST_107,4,1600
2025-11-21,Alice,Tablet,Electronics,West,CUST_117,2,800
2025-11-21,David,Tablet,Electronics,East,CUST_104,3,1200
2025-11-22,Alice,Laptop,Electronics,South,CUST_110,2,2000
2025-11-22,David,Phone,Electronics,North,CUST_111,1,600
2025-11-23,David,Monitor,Electronics,West,CUST_108,3,900
2025-11-23,Alice,Tablet,Electronics,South,CUST_112,2,800
2025-11-24,David,Tablet,Electronics,East,CUST_117,4,1600
2025-11-24,Bob,Phone,Electronics,South,CUST_119,4,2400
2025-11-25,Charlie,Phone,Electronics,South,CUST_117,4,2400
2025-11-25,David,Phone,Electronics,South,CUST_115,1,600
2025-11-26,Bob,Tablet,Electronics,South,CUST_101,1,400
2025-11-27,Alice,Monitor,Electronics,West,CUST_114,1,300
2025-11-27,Alice,Tablet,Electronics,West,CUST_110,3,1200
2025-11-28,Alice,Tablet,Electronics,East,CUST_106,4,1600
2025-11-29,David,Phone,Electronics,North,CUST_112,4,2400
2025-11-29,Alice,Monitor,Electronics,West,CUST_105,1,300
2025-11-30,Bob,Phone,Electronics,North,CUST_103,1,600
2025-12-01,Alice,Monitor,Electronics,West,CUST_118,2,600
2025-12-02,Bob,Laptop,Electronics,West,CUST_108,2,2000
2025-12-02,Charlie,Laptop,Electronics,East,CUST_113,4,4000
2025-12-03,Bob,Phone,Electronics,West,CUST_101,3,1800
2025-12-03,Bob,Laptop,Electronics,West,CUST_116,2,2000
2025-12-04,David,Monitor,Electronics,East,CUST_110,1,300
2025-12-05,Alice,Tablet,Electronics,East,CUST_115,3,1200
2025-12-06,Alice,Laptop,Electronics,North,CUST_111,3,3000
2025-12-06,Charlie,Laptop,Electronics,East,CUST_111,2,2000
2025-12-07,Charlie,Monitor,Electronics,West,CUST_103,1,300
2025-12-07,Bob,Phone,Electronics,East,CUST_118,2,1200
2025-12-08,David,Monitor,Electronics,West,CUST_115,3,900
2025-12-09,Charlie,Phone,Electronics,East,CUST_116,3,1800
2025-12-09,Alice,Laptop,Electronics,North,CUST_119,2,2000
2025-12-10,David,Laptop,Electronics,North,CUST_119,3,3000
2025-12-11,Bob,Phone,Electronics,North,CUST_116,3,1800
2025-12-12,Charlie,Monitor,Electronics,East,CUST_102,2,600
2025-12-13,David,Laptop,Electronics,East,CUST_105,3,3000
2025-12-14,Alice,Monitor,Electronics,South,CUST_117,4,1200
2025-12-15,David,Phone,Electronics,North,CUST_111,2,1200
2025-12-15,David,Tablet,Electronics,North,CUST_118,2,800
2025-12-16,Charlie,Tablet,Electronics,North,CUST_105,4,1600
2025-12-16,Charlie,Laptop,Electronics,East,CUST_109,3,3000
2025-12-17,Bob,Phone,Electronics,East,CUST_107,1,600
2025-12-17,David,Laptop,Electronics,East,CUST_112,4,4000
2025-12-18,Bob,Phone,Electronics,East,CUST_114,1,600
2025-12-18,Bob,Phone,Electronics,West,CUST_116,2,1200
2025-12-19,Charlie,Tablet,Electronics,East,CUST_112,3,1200
2025-12-20,Bob,Monitor,Electronics,South,CUST_103,2,600
2025-12-20,David,Monitor,Electronics,South,CUST_113,2,600
2025-12-21,Bob,Laptop,Electronics,North,CUST_102,2,2000
2025-12-22,Bob,Phone,Electronics,East,CUST_112,4,2400
2025-12-22,David,Tablet,Electronics,South,CUST_108,4,1600
2025-12-23,David,Phone,Electronics,South,CUST_116,1,600
2025-12-24,Bob,Tablet,Electronics,East,CUST_113,4,1600
2025-12-24,Charlie,Tablet,Electronics,West,CUST_109,4,1600
2025-12-25,Charlie,Monitor,Electronics,North,CUST_117,2,600
2025-12-26,Charlie,Tablet,Electronics,North,CUST_115,4,1600
2025-12-27,Alice,Phone,Electronics,South,CUST_107,4,2400
2025-12-28,Charlie,Monitor,Electronics,North,CUST_110,1,300
2025-12-29,Alice,Tablet,Electronics,South,CUST_102,3,1200
2025-12-29,Bob,Tablet,Electronics,West,CUST_102,2,800
2025-12-30,David,Phone,Electronics,South,CUST_110,4,2400
2025-12-31,David,Tablet,Electronics,North,CUST_103,4,1600
2025-12-31,Alice,Phone,Electronics,North,CUST_108,4,2400
